protein	class	lag	features
>12316	1	l3	0.05290,-0.01122,-0.00348,-0.02496,0.01067,-0.01122,-0.00348,-0.02496,0.01067,0.05290,-0.00348,-0.02496,0.01067,0.05290,-0.01122,-0.02496,0.01067,0.05290,-0.01122,-0.00348
>12316	1	l4	0.04042,0.00997,0.00684,0.02186,-0.01609,0.00997,0.00684,0.02186,-0.01609,0.04042,0.00684,0.02186,-0.01609,0.04042,0.00997,0.02186,-0.01609,0.04042,0.00997,0.00684
>12316	1	l5	-0.04958,-0.00340,0.00701,-0.00124,0.02464,-0.00340,0.00701,-0.00124,0.02464,-0.04958,0.00701,-0.00124,0.02464,-0.04958,-0.00340,-0.00124,0.02464,-0.04958,-0.00340,0.00701
>12316	1	l6	0.04012,0.02344,-0.00078,0.00982,-0.00755,0.02344,-0.00078,0.00982,-0.00755,0.04012,-0.00078,0.00982,-0.00755,0.04012,0.02344,0.00982,-0.00755,0.04012,0.02344,-0.00078
>12316	1	l7	0.06172,0.00422,-0.00575,-0.03260,0.02463,0.00422,-0.00575,-0.03260,0.02463,0.06172,-0.00575,-0.03260,0.02463,0.06172,0.00422,-0.03260,0.02463,0.06172,0.00422,-0.00575
>12316	1	l8	-0.01959,0.02918,-0.00533,0.01252,0.01202,0.02918,-0.00533,0.01252,0.01202,-0.01959,-0.00533,0.01252,0.01202,-0.01959,0.02918,0.01252,0.01202,-0.01959,0.02918,-0.00533
>12318	1	l1	-0.00246,0.02978,-0.00445,0.00904,0.01073,0.02978,-0.00445,0.00904,0.01073,-0.00246,-0.00445,0.00904,0.01073,-0.00246,0.02978,0.00904,0.01073,-0.00246,0.02978,-0.00445
>12318	1	l2	-0.01048,0.01595,-0.00118,-0.01151,-0.00352,0.01595,-0.00118,-0.01151,-0.00352,-0.01048,-0.00118,-0.01151,-0.00352,-0.01048,0.01595,-0.01151,-0.00352,-0.01048,0.01595,-0.00118
>12318	1	l3	-0.01021,0.01577,0.00725,-0.01514,0.00592,0.01577,0.00725,-0.01514,0.00592,-0.01021,0.00725,-0.01514,0.00592,-0.01021,0.01577,-0.01514,0.00592,-0.01021,0.01577,0.00725
>12318	1	l4	0.00159,0.01488,0.00838,-0.00815,0.01108,0.01488,0.00838,-0.00815,0.01108,0.00159,0.00838,-0.00815,0.01108,0.00159,0.01488,-0.00815,0.01108,0.00159,0.01488,0.00838
>12318	1	l5	0.01785,0.03647,-0.00580,0.00939,0.00607,0.03647,-0.00580,0.00939,0.00607,0.01785,-0.00580,0.00939,0.00607,0.01785,0.03647,0.00939,0.00607,0.01785,0.03647,-0.00580
>12318	1	l6	-0.01885,0.03938,0.00957,0.01228,0.00581,0.03938,0.00957,0.01228,0.00581,-0.01885,0.00957,0.01228,0.00581,-0.01885,0.03938,0.01228,0.00581,-0.01885,0.03938,0.00957
>12318	1	l7	-0.02220,0.05092,0.01073,0.01346,0.00453,0.05092,0.01073,0.01346,0.00453,-0.02220,0.01073,0.01346,0.00453,-0.02220,0.05092,0.01346,0.00453,-0.02220,0.05092,0.01073
>12318	1	l8	0.00860,0.03524,-0.00122,0.01425,0.00117,0.03524,-0.00122,0.01425,0.00117,0.00860,-0.00122,0.01425,0.00117,0.00860,0.03524,0.01425,0.00117,0.00860,0.03524,-0.00122
>12319	1	l1	-0.00335,0.03078,-0.01130,0.01157,-0.00693,0.03078,-0.01130,0.01157,-0.00693,-0.00335,-0.01130,0.01157,-0.00693,-0.00335,0.03078,0.01157,-0.00693,-0.00335,0.03078,-0.01130
>12319	1	l2	-0.00176,0.03528,0.01066,-0.01576,0.02751,0.03528,0.01066,-0.01576,0.02751,-0.00176,0.01066,-0.01576,0.02751,-0.00176,0.03528,-0.01576,0.02751,-0.00176,0.03528,0.01066
>12319	1	l3	-0.00013,0.02164,0.00029,-0.02096,-0.01519,0.02164,0.00029,-0.02096,-0.01519,-0.00013,0.00029,-0.02096,-0.01519,-0.00013,0.02164,-0.02096,-0.01519,-0.00013,0.02164,0.00029
>12319	1	l4	0.00180,0.00429,0.01320,-0.00934,0.01213,0.00429,0.01320,-0.00934,0.01213,0.00180,0.01320,-0.00934,0.01213,0.00180,0.00429,-0.00934,0.01213,0.00180,0.00429,0.01320
>12319	1	l5	-0.00822,0.04462,-0.00200,0.00242,-0.00956,0.04462,-0.00200,0.00242,-0.00956,-0.00822,-0.00200,0.00242,-0.00956,-0.00822,0.04462,0.00242,-0.00956,-0.00822,0.04462,-0.00200
>12319	1	l6	-0.01151,0.03170,0.01014,0.01801,0.00926,0.03170,0.01014,0.01801,0.00926,-0.01151,0.01014,0.01801,0.00926,-0.01151,0.03170,0.01801,0.00926,-0.01151,0.03170,0.01014
>12319	1	l7	-0.00743,0.05264,-0.00683,0.03666,-0.00568,0.05264,-0.00683,0.03666,-0.00568,-0.00743,-0.00683,0.03666,-0.00568,-0.00743,0.05264,0.03666,-0.00568,-0.00743,0.05264,-0.00683
>12319	1	l8	0.00831,0.04675,0.02453,0.00198,0.00216,0.04675,0.02453,0.00198,0.00216,0.00831,0.02453,0.00198,0.00216,0.00831,0.04675,0.00198,0.00216,0.00831,0.04675,0.02453
>12320	1	l1	-0.01186,0.06135,-0.00168,0.02094,0.00111,0.06135,-0.00168,0.02094,0.00111,-0.01186,-0.00168,0.02094,0.00111,-0.01186,0.06135,0.02094,0.00111,-0.01186,0.06135,-0.00168
>12320	1	l2	-0.01199,0.03869,0.00516,0.00494,-0.01070,0.03869,0.00516,0.00494,-0.01070,-0.01199,0.00516,0.00494,-0.01070,-0.01199,0.03869,0.00494,-0.01070,-0.01199,0.03869,0.00516
>12320	1	l3	0.00045,0.04341,0.01323,-0.00270,-0.00809,0.04341,0.01323,-0.00270,-0.00809,0.00045,0.01323,-0.00270,-0.00809,0.00045,0.04341,-0.00270,-0.00809,0.00045,0.04341,0.01323
>12320	1	l4	0.00731,0.05902,0.00824,-0.00447,0.02734,0.05902,0.00824,-0.00447,0.02734,0.00731,0.00824,-0.00447,0.02734,0.00731,0.05902,-0.00447,0.02734,0.00731,0.05902,0.00824
>12320	1	l5	0.01551,0.08020,-0.00222,0.01151,0.01481,0.08020,-0.00222,0.01151,0.01481,0.01551,-0.00222,0.01151,0.01481,0.01551,0.08020,0.01151,0.01481,0.01551,0.08020,-0.00222
>12320	1	l6	-0.02033,0.05893,0.00154,0.01056,-0.01199,0.05893,0.00154,0.01056,-0.01199,-0.02033,0.00154,0.01056,-0.01199,-0.02033,0.05893,0.01056,-0.01199,-0.02033,0.05893,0.00154
>12320	1	l7	-0.00291,0.03545,0.01252,0.00481,-0.01239,0.03545,0.01252,0.00481,-0.01239,-0.00291,0.01252,0.00481,-0.01239,-0.00291,0.03545,0.00481,-0.01239,-0.00291,0.03545,0.01252
>12320	1	l8	-0.00063,0.04629,0.00429,-0.00278,0.01579,0.04629,0.00429,-0.00278,0.01579,-0.00063,0.00429,-0.00278,0.01579,-0.00063,0.04629,-0.00278,0.01579,-0.00063,0.04629,0.00429
>12321	1	l1	-0.00214,0.05613,0.00415,0.01268,0.00108,0.05613,0.00415,0.01268,0.00108,-0.00214,0.00415,0.01268,0.00108,-0.00214,0.05613,0.01268,0.00108,-0.00214,0.05613,0.00415
>12321	1	l2	-0.00741,0.05096,-0.01153,0.00465,-0.02056,0.05096,-0.01153,0.00465,-0.02056,-0.00741,-0.01153,0.00465,-0.02056,-0.00741,0.05096,0.00465,-0.02056,-0.00741,0.05096,-0.01153
>12321	1	l3	0.01920,0.04593,-0.00633,0.00057,0.00328,0.04593,-0.00633,0.00057,0.00328,0.01920,-0.00633,0.00057,0.00328,0.01920,0.04593,0.00057,0.00328,0.01920,0.04593,-0.00633
>12321	1	l4	0.00018,0.05654,0.00904,0.00580,0.01439,0.05654,0.00904,0.00580,0.01439,0.00018,0.00904,0.00580,0.01439,0.00018,0.05654,0.00580,0.01439,0.00018,0.05654,0.00904
>12321	1	l5	-0.00458,0.06772,0.00874,0.01951,0.00806,0.06772,0.00874,0.01951,0.00806,-0.00458,0.00874,0.01951,0.00806,-0.00458,0.06772,0.01951,0.00806,-0.00458,0.06772,0.00874
>12321	1	l6	0.00597,0.06018,0.00490,0.00472,-0.00048,0.06018,0.00490,0.00472,-0.00048,0.00597,0.00490,0.00472,-0.00048,0.00597,0.06018,0.00472,-0.00048,0.00597,0.06018,0.00490
>12321	1	l7	-0.00500,0.05325,0.00242,0.00647,0.00325,0.05325,0.00242,0.00647,0.00325,-0.00500,0.00242,0.00647,0.00325,-0.00500,0.05325,0.00647,0.00325,-0.00500,0.05325,0.00242
>12321	1	l8	-0.01154,0.03005,-0.01468,-0.00538,-0.01021,0.03005,-0.01468,-0.00538,-0.01021,-0.01154,-0.01468,-0.00538,-0.01021,-0.01154,0.03005,-0.00538,-0.01021,-0.01154,0.03005,-0.01468
>12322	1	l1	0.01096,0.02201,0.00917,-0.02502,-0.00123,0.02201,0.00917,-0.02502,-0.00123,0.01096,0.00917,-0.02502,-0.00123,0.01096,0.02201,-0.02502,-0.00123,0.01096,0.02201,0.00917
>12322	1	l2	-0.01039,0.02283,-0.00380,0.01056,-0.01949,0.02283,-0.00380,0.01056,-0.01949,-0.01039,-0.00380,0.01056,-0.01949,-0.01039,0.02283,0.01056,-0.01949,-0.01039,0.02283,-0.00380
>12322	1	l3	0.01172,0.02901,-0.01476,-0.01271,-0.00161,0.02901,-0.01476,-0.01271,-0.00161,0.01172,-0.01476,-0.01271,-0.00161,0.01172,0.02901,-0.01271,-0.00161,0.01172,0.02901,-0.01476
>12322	1	l4	0.00274,0.04072,-0.00127,0.00177,0.02541,0.04072,-0.00127,0.00177,0.02541,0.00274,-0.00127,0.00177,0.02541,0.00274,0.04072,0.00177,0.02541,0.00274,0.04072,-0.00127
>12322	1	l5	0.00845,0.04212,0.00939,0.02233,-0.00757,0.04212,0.00939,0.02233,-0.00757,0.00845,0.00939,0.02233,-0.00757,0.00845,0.04212,0.02233,-0.00757,0.00845,0.04212,0.00939
>12322	1	l6	0.01746,0.02090,0.03232,-0.01997,-0.01366,0.02090,0.03232,-0.01997,-0.01366,0.01746,0.03232,-0.01997,-0.01366,0.01746,0.02090,-0.01997,-0.01366,0.01746,0.02090,0.03232
>12322	1	l7	-0.00534,0.03822,0.00015,0.02054,0.00771,0.03822,0.00015,0.02054,0.00771,-0.00534,0.00015,0.02054,0.00771,-0.00534,0.03822,0.02054,0.00771,-0.00534,0.03822,0.00015
>12322	1	l8	0.00656,0.02925,-0.00432,-0.02302,0.01860,0.02925,-0.00432,-0.02302,0.01860,0.00656,-0.00432,-0.02302,0.01860,0.00656,0.02925,-0.02302,0.01860,0.00656,0.02925,-0.00432
>12323	1	l1	0.01331,0.02851,0.00859,-0.01127,-0.01234,0.02851,0.00859,-0.01127,-0.01234,0.01331,0.00859,-0.01127,-0.01234,0.01331,0.02851,-0.01127,-0.01234,0.01331,0.02851,0.00859
>12323	1	l2	-0.00731,0.01917,-0.01027,0.00545,-0.00836,0.01917,-0.01027,0.00545,-0.00836,-0.00731,-0.01027,0.00545,-0.00836,-0.00731,0.01917,0.00545,-0.00836,-0.00731,0.01917,-0.01027
>12323	1	l3	0.00615,0.02409,-0.01068,-0.00439,0.01794,0.02409,-0.01068,-0.00439,0.01794,0.00615,-0.01068,-0.00439,0.01794,0.00615,0.02409,-0.00439,0.01794,0.00615,0.02409,-0.01068
>12323	1	l4	0.00407,0.03790,-0.01296,0.00796,-0.00219,0.03790,-0.01296,0.00796,-0.00219,0.00407,-0.01296,0.00796,-0.00219,0.00407,0.03790,0.00796,-0.00219,0.00407,0.03790,-0.01296
>12323	1	l5	0.00599,0.05609,-0.00909,0.00839,-0.00290,0.05609,-0.00909,0.00839,-0.00290,0.00599,-0.00909,0.00839,-0.00290,0.00599,0.05609,0.00839,-0.00290,0.00599,0.05609,-0.00909
>12323	1	l6	0.02000,0.02857,0.02784,-0.00844,0.01050,0.02857,0.02784,-0.00844,0.01050,0.02000,0.02784,-0.00844,0.01050,0.02000,0.02857,-0.00844,0.01050,0.02000,0.02857,0.02784
>12323	1	l7	-0.00525,0.01182,0.01891,0.00080,0.00429,0.01182,0.01891,0.00080,0.00429,-0.00525,0.01891,0.00080,0.00429,-0.00525,0.01182,0.00080,0.00429,-0.00525,0.01182,0.01891
>12323	1	l8	-0.01247,0.01850,0.00872,-0.01433,-0.00962,0.01850,0.00872,-0.01433,-0.00962,-0.01247,0.00872,-0.01433,-0.00962,-0.01247,0.01850,-0.01433,-0.00962,-0.01247,0.01850,0.00872
>12324	1	l1	-0.00766,0.02632,0.00013,-0.00731,-0.00895,0.02632,0.00013,-0.00731,-0.00895,-0.00766,0.00013,-0.00731,-0.00895,-0.00766,0.02632,-0.00731,-0.00895,-0.00766,0.02632,0.00013
>12324	1	l2	-0.00273,0.03783,0.00231,0.01224,-0.00481,0.03783,0.00231,0.01224,-0.00481,-0.00273,0.00231,0.01224,-0.00481,-0.00273,0.03783,0.01224,-0.00481,-0.00273,0.03783,0.00231
>12324	1	l3	0.00193,0.03448,-0.00335,-0.00291,0.02212,0.03448,-0.00335,-0.00291,0.02212,0.00193,-0.00335,-0.00291,0.02212,0.00193,0.03448,-0.00291,0.02212,0.00193,0.03448,-0.00335
>12324	1	l4	-0.00088,0.03039,0.00672,0.00648,-0.01753,0.03039,0.00672,0.00648,-0.01753,-0.00088,0.00672,0.00648,-0.01753,-0.00088,0.03039,0.00648,-0.01753,-0.00088,0.03039,0.00672
>12324	1	l5	-0.00230,0.05724,-0.00031,0.00660,0.01130,0.05724,-0.00031,0.00660,0.01130,-0.00230,-0.00031,0.00660,0.01130,-0.00230,0.05724,0.00660,0.01130,-0.00230,0.05724,-0.00031
>12324	1	l6	0.00628,0.02776,0.00491,-0.00750,0.00506,0.02776,0.00491,-0.00750,0.00506,0.00628,0.00491,-0.00750,0.00506,0.00628,0.02776,-0.00750,0.00506,0.00628,0.02776,0.00491
>12324	1	l7	0.00898,0.03909,0.02084,0.01302,-0.00407,0.03909,0.02084,0.01302,-0.00407,0.00898,0.02084,0.01302,-0.00407,0.00898,0.03909,0.01302,-0.00407,0.00898,0.03909,0.02084
>12324	1	l8	0.00179,0.02510,-0.00934,-0.00250,0.01155,0.02510,-0.00934,-0.00250,0.01155,0.00179,-0.00934,-0.00250,0.01155,0.00179,0.02510,-0.00250,0.01155,0.00179,0.02510,-0.00934
>12325	1	l1	-0.01090,0.03067,-0.00842,0.00154,-0.01062,0.03067,-0.00842,0.00154,-0.01062,-0.01090,-0.00842,0.00154,-0.01062,-0.01090,0.03067,0.00154,-0.01062,-0.01090,0.03067,-0.00842
>12325	1	l2	0.00445,0.05990,0.00150,0.02276,0.01106,0.05990,0.00150,0.02276,0.01106,0.00445,0.00150,0.02276,0.01106,0.00445,0.05990,0.02276,0.01106,0.00445,0.05990,0.00150
>12325	1	l3	-0.00806,0.05038,-0.00801,0.00624,0.00611,0.05038,-0.00801,0.00624,0.00611,-0.00806,-0.00801,0.00624,0.00611,-0.00806,0.05038,0.00624,0.00611,-0.00806,0.05038,-0.00801
>12325	1	l4	0.00737,0.03929,-0.00314,0.01204,0.00248,0.03929,-0.00314,0.01204,0.00248,0.00737,-0.00314,0.01204,0.00248,0.00737,0.03929,0.01204,0.00248,0.00737,0.03929,-0.00314
>12325	1	l5	-0.00528,0.06735,0.01908,0.00866,0.01545,0.06735,0.01908,0.00866,0.01545,-0.00528,0.01908,0.00866,0.01545,-0.00528,0.06735,0.00866,0.01545,-0.00528,0.06735,0.01908
>12325	1	l6	0.00030,0.03259,-0.00686,0.00356,-0.00330,0.03259,-0.00686,0.00356,-0.00330,0.00030,-0.00686,0.00356,-0.00330,0.00030,0.03259,0.00356,-0.00330,0.00030,0.03259,-0.00686
>12325	1	l7	0.00864,0.06097,0.01870,0.01832,0.00405,0.06097,0.01870,0.01832,0.00405,0.00864,0.01870,0.01832,0.00405,0.00864,0.06097,0.01832,0.00405,0.00864,0.06097,0.01870
>12325	1	l8	0.00376,0.02840,-0.02550,0.00140,-0.00354,0.02840,-0.02550,0.00140,-0.00354,0.00376,-0.02550,0.00140,-0.00354,0.00376,0.02840,0.00140,-0.00354,0.00376,0.02840,-0.02550
>12326	1	l1	-0.00204,0.05170,-0.00202,0.00286,-0.00312,0.05170,-0.00202,0.00286,-0.00312,-0.00204,-0.00202,0.00286,-0.00312,-0.00204,0.05170,0.00286,-0.00312,-0.00204,0.05170,-0.00202
>12326	1	l2	0.00331,0.04868,0.00318,0.01109,-0.00320,0.04868,0.00318,0.01109,-0.00320,0.00331,0.00318,0.01109,-0.00320,0.00331,0.04868,0.01109,-0.00320,0.00331,0.04868,0.00318
>12326	1	l3	0.00254,0.04149,-0.00490,0.02052,-0.00716,0.04149,-0.00490,0.02052,-0.00716,0.00254,-0.00490,0.02052,-0.00716,0.00254,0.04149,0.02052,-0.00716,0.00254,0.04149,-0.00490
>12326	1	l4	-0.00544,0.02843,-0.00291,-0.01001,-0.00212,0.02843,-0.00291,-0.01001,-0.00212,-0.00544,-0.00291,-0.01001,-0.00212,-0.00544,0.02843,-0.01001,-0.00212,-0.00544,0.02843,-0.00291
>12326	1	l5	-0.00002,0.05225,-0.00757,0.01650,-0.00554,0.05225,-0.00757,0.01650,-0.00554,-0.00002,-0.00757,0.01650,-0.00554,-0.00002,0.05225,0.01650,-0.00554,-0.00002,0.05225,-0.00757
>12326	1	l6	0.00803,0.02103,0.00293,0.00008,-0.00402,0.02103,0.00293,0.00008,-0.00402,0.00803,0.00293,0.00008,-0.00402,0.00803,0.02103,0.00008,-0.00402,0.00803,0.02103,0.00293
>12326	1	l7	-0.00540,0.03931,0.00190,-0.01704,0.02621,0.03931,0.00190,-0.01704,0.02621,-0.00540,0.00190,-0.01704,0.02621,-0.00540,0.03931,-0.01704,0.02621,-0.00540,0.03931,0.00190
>12326	1	l8	0.00407,0.03454,0.00751,0.00261,0.01079,0.03454,0.00751,0.00261,0.01079,0.00407,0.00751,0.00261,0.01079,0.00407,0.03454,0.00261,0.01079,0.00407,0.03454,0.00751
>12327	1	l1	-0.00768,0.01837,-0.00456,-0.01009,-0.00150,0.01837,-0.00456,-0.01009,-0.00150,-0.00768,-0.00456,-0.01009,-0.00150,-0.00768,0.01837,-0.01009,-0.00150,-0.00768,0.01837,-0.00456
>12327	1	l2	0.02119,0.02901,0.01416,-0.00225,-0.00241,0.02901,0.01416,-0.00225,-0.00241,0.02119,0.01416,-0.00225,-0.00241,0.02119,0.02901,-0.00225,-0.00241,0.02119,0.02901,0.01416
>12327	1	l3	0.00693,0.03103,-0.00641,0.00991,0.00534,0.03103,-0.00641,0.00991,0.00534,0.00693,-0.00641,0.00991,0.00534,0.00693,0.03103,0.00991,0.00534,0.00693,0.03103,-0.00641
>12327	1	l4	-0.00413,0.01718,0.01066,-0.01692,0.01250,0.01718,0.01066,-0.01692,0.01250,-0.00413,0.01066,-0.01692,0.01250,-0.00413,0.01718,-0.01692,0.01250,-0.00413,0.01718,0.01066
>12327	1	l5	0.01760,0.03053,-0.00629,0.01337,-0.00277,0.03053,-0.00629,0.01337,-0.00277,0.01760,-0.00629,0.01337,-0.00277,0.01760,0.03053,0.01337,-0.00277,0.01760,0.03053,-0.00629
>12327	1	l6	-0.01619,0.02207,0.00266,-0.00430,-0.01324,0.02207,0.00266,-0.00430,-0.01324,-0.01619,0.00266,-0.00430,-0.01324,-0.01619,0.02207,-0.00430,-0.01324,-0.01619,0.02207,0.00266
>12327	1	l7	-0.00087,0.04017,0.00645,0.01257,0.03055,0.04017,0.00645,0.01257,0.03055,-0.00087,0.00645,0.01257,0.03055,-0.00087,0.04017,0.01257,0.03055,-0.00087,0.04017,0.00645
>12327	1	l8	-0.00928,0.00880,0.01159,-0.01387,-0.00534,0.00880,0.01159,-0.01387,-0.00534,-0.00928,0.01159,-0.01387,-0.00534,-0.00928,0.00880,-0.01387,-0.00534,-0.00928,0.00880,0.01159
>12328	1	l1	0.00267,0.03281,-0.00359,0.01049,-0.00100,0.03281,-0.00359,0.01049,-0.00100,0.00267,-0.00359,0.01049,-0.00100,0.00267,0.03281,0.01049,-0.00100,0.00267,0.03281,-0.00359
>12328	1	l2	-0.01680,0.01970,0.00298,-0.01298,-0.00347,0.01970,0.00298,-0.01298,-0.00347,-0.01680,0.00298,-0.01298,-0.00347,-0.01680,0.01970,-0.01298,-0.00347,-0.01680,0.01970,0.00298
>12328	1	l3	-0.01392,0.02363,0.01161,-0.01427,-0.00138,0.02363,0.01161,-0.01427,-0.00138,-0.01392,0.01161,-0.01427,-0.00138,-0.01392,0.02363,-0.01427,-0.00138,-0.01392,0.02363,0.01161
>12328	1	l4	0.00999,0.01928,-0.00451,-0.00354,0.02014,0.01928,-0.00451,-0.00354,0.02014,0.00999,-0.00451,-0.00354,0.02014,0.00999,0.01928,-0.00354,0.02014,0.00999,0.01928,-0.00451
>12328	1	l5	0.02540,0.03144,0.00195,0.00315,-0.00196,0.03144,0.00195,0.00315,-0.00196,0.02540,0.00195,0.00315,-0.00196,0.02540,0.03144,0.00315,-0.00196,0.02540,0.03144,0.00195
>12328	1	l6	-0.00850,0.04369,0.01278,-0.00068,0.00103,0.04369,0.01278,-0.00068,0.00103,-0.00850,0.01278,-0.00068,0.00103,-0.00850,0.04369,-0.00068,0.00103,-0.00850,0.04369,0.01278
>12328	1	l7	-0.02702,0.02683,0.00983,0.01340,0.00391,0.02683,0.00983,0.01340,0.00391,-0.02702,0.00983,0.01340,0.00391,-0.02702,0.02683,0.01340,0.00391,-0.02702,0.02683,0.00983
>12328	1	l8	-0.00822,0.04292,0.00301,0.01139,0.00746,0.04292,0.00301,0.01139,0.00746,-0.00822,0.00301,0.01139,0.00746,-0.00822,0.04292,0.01139,0.00746,-0.00822,0.04292,0.00301
>12329	1	l1	0.02307,0.00472,0.00510,-0.03261,-0.00444,0.00472,0.00510,-0.03261,-0.00444,0.02307,0.00510,-0.03261,-0.00444,0.02307,0.00472,-0.03261,-0.00444,0.02307,0.00472,0.00510
>12329	1	l2	-0.00627,0.01349,0.00048,0.00815,-0.02001,0.01349,0.00048,0.00815,-0.02001,-0.00627,0.00048,0.00815,-0.02001,-0.00627,0.01349,0.00815,-0.02001,-0.00627,0.01349,0.00048
>12329	1	l3	-0.01395,0.02692,-0.00112,-0.00320,0.02842,0.02692,-0.00112,-0.00320,0.02842,-0.01395,-0.00112,-0.00320,0.02842,-0.01395,0.02692,-0.00320,0.02842,-0.01395,0.02692,-0.00112
>12329	1	l4	-0.03295,0.01069,0.00480,-0.01965,0.00093,0.01069,0.00480,-0.01965,0.00093,-0.03295,0.00480,-0.01965,0.00093,-0.03295,0.01069,-0.01965,0.00093,-0.03295,0.01069,0.00480
>12329	1	l5	-0.00760,0.01642,0.01139,0.03242,-0.02076,0.01642,0.01139,0.03242,-0.02076,-0.00760,0.01139,0.03242,-0.02076,-0.00760,0.01642,0.03242,-0.02076,-0.00760,0.01642,0.01139
>12329	1	l6	0.00785,0.01393,0.00819,-0.02158,0.01058,0.01393,0.00819,-0.02158,0.01058,0.00785,0.00819,-0.02158,0.01058,0.00785,0.01393,-0.02158,0.01058,0.00785,0.01393,0.00819
>12329	1	l7	0.01746,0.02016,0.00064,0.02783,0.01019,0.02016,0.00064,0.02783,0.01019,0.01746,0.00064,0.02783,0.01019,0.01746,0.02016,0.02783,0.01019,0.01746,0.02016,0.00064
>12329	1	l8	0.03268,0.00976,-0.02087,-0.02985,-0.01784,0.00976,-0.02087,-0.02985,-0.01784,0.03268,-0.02087,-0.02985,-0.01784,0.03268,0.00976,-0.02985,-0.01784,0.03268,0.00976,-0.02087
>12330	1	l1	-0.00009,0.01121,0.00976,-0.00445,-0.00567,0.01121,0.00976,-0.00445,-0.00567,-0.00009,0.00976,-0.00445,-0.00567,-0.00009,0.01121,-0.00445,-0.00567,-0.00009,0.01121,0.00976
>12330	1	l2	-0.03377,0.01214,0.03209,-0.01079,-0.02576,0.01214,0.03209,-0.01079,-0.02576,-0.03377,0.03209,-0.01079,-0.02576,-0.03377,0.01214,-0.01079,-0.02576,-0.03377,0.01214,0.03209
>12330	1	l3	0.00934,0.00150,0.01022,-0.00570,-0.01233,0.00150,0.01022,-0.00570,-0.01233,0.00934,0.01022,-0.00570,-0.01233,0.00934,0.00150,-0.00570,-0.01233,0.00934,0.00150,0.01022
>12330	1	l4	0.02136,0.01222,-0.00016,-0.00721,0.03428,0.01222,-0.00016,-0.00721,0.03428,0.02136,-0.00016,-0.00721,0.03428,0.02136,0.01222,-0.00721,0.03428,0.02136,0.01222,-0.00016
>12330	1	l5	0.00927,0.01396,0.01853,-0.00160,0.02036,0.01396,0.01853,-0.00160,0.02036,0.00927,0.01853,-0.00160,0.02036,0.00927,0.01396,-0.00160,0.02036,0.00927,0.01396,0.01853
>12330	1	l6	-0.05231,0.03241,-0.02493,-0.00395,-0.03220,0.03241,-0.02493,-0.00395,-0.03220,-0.05231,-0.02493,-0.00395,-0.03220,-0.05231,0.03241,-0.00395,-0.03220,-0.05231,0.03241,-0.02493
>12330	1	l7	-0.01448,0.03535,0.03729,0.05682,0.01427,0.03535,0.03729,0.05682,0.01427,-0.01448,0.03729,0.05682,0.01427,-0.01448,0.03535,0.05682,0.01427,-0.01448,0.03535,0.03729
>12330	1	l8	0.00647,0.00258,-0.03341,-0.01427,0.02712,0.00258,-0.03341,-0.01427,0.02712,0.00647,-0.03341,-0.01427,0.02712,0.00647,0.00258,-0.01427,0.02712,0.00647,0.00258,-0.03341
>12332	1	l1	-0.00736,0.01943,0.00757,-0.01790,0.00949,0.01943,0.00757,-0.01790,0.00949,-0.00736,0.00757,-0.01790,0.00949,-0.00736,0.01943,-0.01790,0.00949,-0.00736,0.01943,0.00757
>12332	1	l2	-0.01513,0.02947,-0.00078,0.00481,-0.01023,0.02947,-0.00078,0.00481,-0.01023,-0.01513,-0.00078,0.00481,-0.01023,-0.01513,0.02947,0.00481,-0.01023,-0.01513,0.02947,-0.00078
>12332	1	l3	-0.01309,0.01069,0.00402,-0.00140,0.02562,0.01069,0.00402,-0.00140,0.02562,-0.01309,0.00402,-0.00140,0.02562,-0.01309,0.01069,-0.00140,0.02562,-0.01309,0.01069,0.00402
>12332	1	l4	0.00733,0.00846,-0.00255,-0.00260,0.02393,0.00846,-0.00255,-0.00260,0.02393,0.00733,-0.00255,-0.00260,0.02393,0.00733,0.00846,-0.00260,0.02393,0.00733,0.00846,-0.00255
>12332	1	l5	0.02073,-0.00115,0.01327,0.00420,-0.00958,-0.00115,0.01327,0.00420,-0.00958,0.02073,0.01327,0.00420,-0.00958,0.02073,-0.00115,0.00420,-0.00958,0.02073,-0.00115,0.01327
>12332	1	l6	-0.02858,-0.00634,0.02026,-0.01196,-0.01918,-0.00634,0.02026,-0.01196,-0.01918,-0.02858,0.02026,-0.01196,-0.01918,-0.02858,-0.00634,-0.01196,-0.01918,-0.02858,-0.00634,0.02026
>12332	1	l7	0.00769,0.00069,0.00762,0.04356,0.03677,0.00069,0.00762,0.04356,0.03677,0.00769,0.00762,0.04356,0.03677,0.00769,0.00069,0.04356,0.03677,0.00769,0.00069,0.00762
>12332	1	l8	0.01225,-0.01063,-0.04813,0.00612,0.00188,-0.01063,-0.04813,0.00612,0.00188,0.01225,-0.04813,0.00612,0.00188,0.01225,-0.01063,0.00612,0.00188,0.01225,-0.01063,-0.04813
>12333	1	l1	-0.03042,0.00291,-0.00210,0.00851,-0.01083,0.00291,-0.00210,0.00851,-0.01083,-0.03042,-0.00210,0.00851,-0.01083,-0.03042,0.00291,0.00851,-0.01083,-0.03042,0.00291,-0.00210
