protein	class	lag	features
>12475	1	l6	-0.02387,0.01455,0.00072,0.00456,0.01313
>12475	1	l7	0.01248,0.00470,0.02479,-0.00106,-0.00266
>12475	1	l8	0.01209,0.00229,0.01987,0.00148,-0.00666
>12476	1	l1	-0.00834,0.02750,0.00319,0.00588,0.01006
>12476	1	l2	0.02484,0.04449,0.00483,-0.00060,-0.01285
>12476	1	l3	0.00409,0.05531,0.00462,-0.00155,-0.01658
>12476	1	l4	-0.00292,0.00775,0.01246,0.01248,-0.00553
>12476	1	l5	0.01930,0.03538,-0.00130,0.01105,-0.00227
>12476	1	l6	-0.01316,0.03505,0.00622,0.00559,-0.02054
>12476	1	l7	0.02850,0.01504,0.00189,0.03575,0.01283
>12476	1	l8	-0.01629,0.01670,0.01224,0.00128,0.00455
>12477	1	l1	0.02001,-0.01300,0.00687,0.03109,0.01164
>12477	1	l2	0.00132,-0.02084,-0.00913,0.01872,-0.02733
>12477	1	l3	-0.01994,-0.03925,-0.01246,0.04814,-0.00969
>12477	1	l4	-0.02480,0.02451,0.03174,0.02053,0.01967
>12477	1	l5	-0.02162,-0.00030,0.04499,0.01260,0.02351
>12477	1	l6	0.00341,0.06243,-0.00076,0.02163,0.00641
>12477	1	l7	0.00501,-0.09947,-0.00098,0.00504,-0.00223
>12477	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>12478	1	l1	-0.01942,0.02039,-0.04478,-0.00362,-0.00087
>12478	1	l2	-0.00292,0.01028,0.02062,0.00260,-0.02502
>12478	1	l3	0.02878,0.01343,0.00113,-0.02584,-0.03729
>12478	1	l4	-0.02620,0.00118,-0.02225,-0.03079,0.02897
>12478	1	l5	0.01286,-0.01287,0.02545,0.02293,0.02079
>12478	1	l6	0.02640,0.00340,-0.03050,0.01453,0.00493
>12478	1	l7	-0.04370,0.01180,-0.00736,0.02492,-0.01896
>12478	1	l8	0.04836,-0.08068,0.00066,0.02210,0.00529
>12479	1	l1	0.00888,0.00878,0.00665,0.00265,0.02792
>12479	1	l2	-0.03698,-0.00380,-0.00107,-0.01414,0.01647
>12479	1	l3	-0.03347,-0.01103,-0.00185,-0.01963,0.00804
>12479	1	l4	0.02430,-0.02188,-0.02189,-0.01760,0.00176
>12479	1	l5	0.03315,0.00334,-0.02586,0.02731,-0.00098
>12479	1	l6	0.00186,0.01009,0.00843,0.01806,-0.00068
>12479	1	l7	-0.04272,0.00325,-0.00595,-0.02160,-0.01420
>12479	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>12480	1	l1	0.02920,-0.02112,-0.02872,-0.00559,-0.00437
>12480	1	l2	0.02467,0.01356,0.00217,-0.00948,-0.00131
>12480	1	l3	0.03058,-0.02320,0.00014,-0.00320,0.00731
>12480	1	l4	0.03179,0.02194,-0.00773,0.00447,0.01642
>12480	1	l5	0.03123,0.03963,0.02701,0.00993,-0.00422
>12480	1	l6	0.02989,-0.03551,-0.00689,-0.00671,0.00234
>12480	1	l7	0.02342,0.03074,0.00115,-0.00862,0.00844
>12480	1	l8	0.02508,-0.00666,-0.02270,-0.00486,-0.00084
>12482	1	l1	0.00679,0.00938,0.03117,0.00528,0.01706
>12482	1	l2	-0.04152,-0.02713,0.03035,-0.01972,-0.05698
>12482	1	l3	-0.04173,-0.02343,0.03028,-0.01494,-0.04966
>12482	1	l4	0.02042,0.00942,0.02894,0.01027,0.01932
>12482	1	l5	0.06040,0.04039,0.04828,0.02863,0.07191
>12482	1	l6	0.00346,0.00937,0.03171,0.00406,0.01651
>12482	1	l7	-0.04145,-0.02824,0.03037,-0.02116,-0.05917
>12482	1	l8	-0.04181,-0.02206,0.03026,-0.01317,-0.04694
>12483	1	l1	0.00085,0.00777,0.01600,0.02158,0.03675
>12483	1	l2	0.02996,0.03584,0.00755,0.01461,0.03305
>12483	1	l3	0.01588,-0.00754,0.00303,0.01867,0.02926
>12483	1	l4	0.00066,-0.00061,0.01063,0.00447,0.02819
>12483	1	l5	0.01156,-0.02031,0.00663,0.00424,0.02705
>12483	1	l6	-0.03776,-0.01931,0.00556,0.00958,0.03023
>12483	1	l7	-0.01086,-0.05079,-0.00078,-0.00102,0.03603
>12483	1	l8	-0.01828,-0.03028,0.01351,0.00193,0.04287
>12485	1	l1	0.02109,-0.00346,-0.02372,0.03562,-0.01607
>12485	1	l2	-0.05626,0.00830,0.00770,0.00052,-0.07571
>12485	1	l3	0.00000,0.00000,0.00000,0.00000,0.00000
>12485	1	l4	0.00000,0.00000,0.00000,0.00000,0.00000
>12485	1	l5	0.00000,0.00000,0.00000,0.00000,0.00000
>12485	1	l6	0.00000,0.00000,0.00000,0.00000,0.00000
>12485	1	l7	0.00000,0.00000,0.00000,0.00000,0.00000
>12485	1	l8	0.00000,0.00000,0.00000,0.00000,0.00000
>12487	1	l1	-0.00034,0.00898,0.02714,0.00748,0.01050
>12487	1	l2	0.01595,-0.01689,0.01360,-0.00121,-0.01209
>12487	1	l3	-0.00532,0.00546,0.03145,0.00292,-0.00031
>12487	1	l4	0.03769,0.03764,0.04705,0.02564,0.01835
>12487	1	l5	0.00049,0.01004,0.02856,0.00646,0.00919
>12487	1	l6	0.02005,-0.01600,0.02356,0.00014,0.00040
>12487	1	l7	-0.00111,0.00466,0.02859,0.00638,0.00415
>12487	1	l8	0.04661,0.03928,0.06215,0.02883,0.04526
>12488	1	l1	0.01206,0.02297,0.01084,0.01380,0.01863
>12488	1	l2	0.01355,0.00872,-0.02813,0.01227,-0.00930
>12488	1	l3	0.02320,0.02174,0.01388,0.00928,0.01769
>12488	1	l4	0.01242,0.03463,0.05214,0.00732,0.03620
>12488	1	l5	0.02678,0.02163,0.00377,0.02264,0.01690
>12488	1	l6	0.01606,0.01447,-0.02870,0.01683,-0.00370
>12488	1	l7	0.03780,0.02455,-0.00544,0.02565,0.03223
>12488	1	l8	0.01659,0.03409,0.05252,0.00604,0.03715
>12489	1	l1	-0.00056,-0.01955,-0.00177,-0.00062,0.00727
>12489	1	l2	0.00115,-0.02802,-0.00463,-0.00677,-0.01572
>12489	1	l3	0.02399,0.02876,0.00773,-0.00220,-0.02158
>12489	1	l4	0.00400,-0.00448,-0.00794,-0.01182,-0.00083
>12489	1	l5	0.00881,-0.01033,0.00536,-0.00080,0.02346
>12489	1	l6	0.02730,-0.00002,0.01263,0.01465,0.00969
>12489	1	l7	-0.00812,0.02185,-0.00565,0.02735,-0.01300
>12489	1	l8	0.01239,-0.00844,-0.00197,-0.01210,-0.02661
>12490	1	l1	0.02216,0.00785,-0.00622,-0.01453,-0.01529
>12490	1	l2	0.03320,0.01988,-0.08982,0.01115,0.03626
>12490	1	l3	0.02408,0.00812,-0.00152,-0.01548,-0.01580
>12490	1	l4	0.04001,0.02566,0.10466,0.01890,0.04657
>12490	1	l5	0.02197,0.00783,-0.00669,-0.01444,-0.01524
>12490	1	l6	0.03320,0.01988,-0.08982,0.01115,0.03626
>12490	1	l7	0.02431,0.00815,-0.00094,-0.01560,-0.01587
>12490	1	l8	0.04001,0.02566,0.10466,0.01890,0.04657
>12492	1	l1	-0.02364,0.02795,0.00240,0.01011,0.04804
>12492	1	l2	0.02133,0.02613,0.00129,-0.00212,0.05196
>12492	1	l3	-0.01825,0.01530,0.00171,0.01148,0.03465
>12492	1	l4	0.02703,-0.00731,-0.00203,0.02226,0.03378
>12492	1	l5	-0.02916,-0.01742,-0.00967,0.00492,0.02496
>12492	1	l6	0.03094,-0.01608,0.00541,-0.00213,0.03164
>12492	1	l7	-0.01740,-0.00413,-0.00021,0.00343,0.02390
>12492	1	l8	0.02276,-0.01877,0.00560,-0.00435,0.03831
>12493	1	l1	-0.00114,0.00729,-0.00456,0.01502,0.03152
>12493	1	l2	0.00524,-0.00209,0.00514,-0.00148,0.02401
>12493	1	l3	0.00595,-0.00887,0.00401,-0.00190,0.00553
>12493	1	l4	0.00706,-0.00423,-0.01217,0.00053,-0.00262
>12493	1	l5	0.01181,-0.01490,-0.01435,0.02372,0.01074
>12493	1	l6	-0.00144,-0.00224,0.02107,0.01018,0.00205
>12493	1	l7	0.01089,0.01827,0.01492,0.01163,0.00407
>12493	1	l8	0.00660,0.01173,0.00493,0.01056,-0.01251
>12494	1	l1	0.03083,-0.01678,-0.03063,-0.00489,-0.00697
>12494	1	l2	0.02341,0.01273,0.00084,-0.00335,0.00879
>12494	1	l3	0.02370,-0.00563,-0.00645,-0.01458,0.01340
>12494	1	l4	0.02495,0.04668,0.05536,0.01128,-0.01700
>12494	1	l5	0.03974,0.01017,-0.04897,0.00186,0.03584
>12494	1	l6	0.04343,-0.07476,0.00396,0.01487,-0.01151
>12494	1	l7	0.02678,0.04794,0.00495,-0.02938,-0.01880
>12494	1	l8	0.00242,-0.00764,0.00665,-0.00877,0.02824
>10041	0	l1	-0.01292,0.00971,0.01048,0.02432,0.01515
>10041	0	l2	-0.01151,-0.01452,-0.01673,0.00484,-0.00703
>10041	0	l3	0.01681,0.00965,-0.01734,-0.00818,-0.02160
>10041	0	l4	0.00056,-0.01598,0.01392,0.00180,0.00696
>10041	0	l5	-0.04870,-0.02548,-0.00086,0.01727,0.02828
>10041	0	l6	0.01410,-0.02866,-0.02074,0.02307,0.01056
>10041	0	l7	-0.00564,-0.02514,0.01367,0.01270,-0.02702
>10041	0	l8	-0.00746,-0.09453,0.01154,-0.00290,-0.00503
>10042	0	l1	0.00500,-0.00490,0.00250,0.01608,-0.02256
>10042	0	l2	-0.00016,0.01492,-0.00851,0.02011,0.01640
>10042	0	l3	-0.01310,0.00987,0.02233,-0.00191,-0.02144
>10042	0	l4	-0.01150,0.01339,0.02706,0.01211,0.00841
>10042	0	l5	-0.00987,-0.03289,-0.00775,0.00929,-0.01300
>10042	0	l6	-0.02088,0.01650,0.00399,0.02276,0.01641
>10042	0	l7	0.02635,-0.02422,0.01358,0.02058,-0.00309
>10042	0	l8	0.00484,-0.01530,-0.00785,0.03629,0.02853
>10045	0	l1	0.01016,0.02120,-0.00635,-0.01164,0.02202
>10045	0	l2	-0.01977,0.02007,0.05148,-0.01623,0.02770
>10045	0	l3	-0.01746,-0.02575,-0.00505,0.00405,-0.03673
>10045	0	l4	-0.00189,-0.03908,0.04290,-0.00969,-0.03197
>10045	0	l5	0.02605,-0.03770,0.00072,0.01481,-0.06109
>10045	0	l6	0.01019,-0.00190,0.02948,0.02935,-0.04750
>10045	0	l7	-0.00845,-0.00663,0.01869,-0.03265,-0.01082
>10045	0	l8	0.00475,-0.00109,0.01118,-0.01291,0.02086
>10058	0	l1	-0.01360,0.00914,0.00354,0.00163,-0.00315
>10058	0	l2	-0.00737,0.02760,0.00380,0.00610,0.00122
>10058	0	l3	0.02943,-0.00266,0.00638,0.00585,0.02870
>10058	0	l4	-0.01762,0.01490,0.01008,0.00734,-0.02900
>10058	0	l5	-0.00701,0.00312,0.01026,0.00771,0.00055
>10058	0	l6	0.03044,0.04193,-0.00774,0.00330,0.00347
>10058	0	l7	-0.01954,0.02280,0.01337,0.00144,-0.04999
>10058	0	l8	0.00862,0.02948,-0.00532,-0.00876,0.00153
>10059	0	l1	-0.02279,0.03006,-0.01989,-0.00012,0.01424
>10059	0	l2	-0.00146,0.02176,0.00125,-0.00099,0.02869
>10059	0	l3	0.02698,0.02161,0.01618,0.00386,0.01991
>10059	0	l4	-0.02515,0.01100,-0.02571,0.00381,-0.00847
>10059	0	l5	0.01318,0.03534,0.00982,0.01785,0.00760
>10059	0	l6	-0.00635,0.02987,0.00699,0.00959,0.02653
>10059	0	l7	-0.01826,0.02470,-0.02627,0.00278,0.00509
>10059	0	l8	0.02860,0.01789,0.04040,0.03879,0.08338
>10060	0	l1	-0.01895,0.01153,-0.01547,0.00670,0.01594
>10060	0	l2	-0.00517,-0.01762,-0.01189,0.00157,0.02755
>10060	0	l3	0.00703,0.01368,0.01207,-0.00382,0.01280
>10060	0	l4	-0.00393,0.01554,-0.01121,-0.00993,-0.00006
>10060	0	l5	0.00840,-0.02205,0.01291,0.02111,-0.01508
>10060	0	l6	-0.01254,-0.04589,-0.00472,0.02307,-0.01515
>10060	0	l7	0.01857,-0.01831,-0.01307,-0.00902,-0.03169
>10060	0	l8	-0.02164,-0.00670,0.02646,0.02634,-0.01692
>10061	0	l1	-0.02188,0.00991,-0.02684,0.01331,0.00879
>10061	0	l2	-0.00780,-0.01696,0.00010,-0.00613,-0.01554
>10061	0	l3	0.02076,0.02019,-0.02600,-0.01697,0.00511
>10061	0	l4	-0.02108,0.02645,0.03014,0.00519,-0.00089
>10061	0	l5	0.01913,0.01036,-0.01813,-0.00147,-0.01160
>10061	0	l6	-0.01697,-0.03152,-0.01925,-0.01819,0.01657
>10061	0	l7	-0.00501,-0.03546,-0.00579,-0.02781,0.02450
>10061	0	l8	0.03525,0.00092,0.02699,0.01051,0.00380
>10063	0	l1	-0.01265,-0.00802,-0.01088,-0.01921,0.01750
>10063	0	l2	0.00756,0.01221,0.01694,0.01110,0.02130
>10063	0	l3	-0.00780,-0.02785,-0.04179,-0.00315,0.02235
>10063	0	l4	0.00192,0.01375,0.01265,0.00578,-0.01498
>10063	0	l5	0.01655,-0.01483,-0.01811,-0.00230,-0.01954
>10063	0	l6	-0.01473,0.00448,0.01818,-0.00494,-0.02563
>10063	0	l7	0.02135,-0.01027,0.00500,0.02143,-0.02986
>10063	0	l8	-0.02126,0.01382,0.01817,-0.01843,-0.04030
>10064	0	l1	-0.00172,0.00664,0.00352,-0.00205,-0.00035
>10064	0	l2	-0.03518,-0.02368,-0.01175,0.00389,-0.00718
>10064	0	l3	-0.01007,-0.00117,0.01699,-0.00364,-0.00290
>10064	0	l4	0.04295,0.03813,0.01173,0.01446,0.03636
>10064	0	l5	0.01180,0.01343,0.00467,-0.00749,-0.01102
>10064	0	l6	-0.04225,-0.02418,-0.01063,0.00258,-0.00858
>10064	0	l7	-0.02372,-0.00365,0.00871,-0.00482,0.00317
>10064	0	l8	0.03599,0.03815,0.01453,0.02887,0.03413
>10065	0	l1	-0.01632,-0.00531,0.02776,0.00018,0.01012
>10065	0	l2	-0.01150,-0.00045,-0.00255,-0.00442,-0.00320
>10065	0	l3	-0.01146,0.00379,0.02225,0.00383,-0.00995
>10065	0	l4	0.00764,0.01061,0.02106,0.00301,0.00451
>10065	0	l5	0.02192,0.00638,0.02199,-0.00412,-0.01967
>10065	0	l6	-0.00658,0.00004,0.00892,-0.00623,-0.02660
>10065	0	l7	-0.01135,-0.00720,-0.04623,-0.01874,0.00630
>10065	0	l8	-0.00712,-0.01048,-0.04237,0.00880,0.00707
>10066	0	l1	-0.02721,-0.00550,0.02871,0.00076,0.03412
>10066	0	l2	0.01882,-0.00607,0.03956,-0.01623,0.00961
>10066	0	l3	0.00318,-0.00324,0.05377,-0.00751,-0.02030
>10066	0	l4	-0.01046,0.00515,0.00648,0.00685,-0.02698
>10066	0	l5	0.03250,0.00923,0.05411,-0.00418,-0.00124
>10066	0	l6	-0.03249,-0.00836,0.04080,0.00243,0.01784
>10066	0	l7	0.02440,0.01146,0.02840,0.00540,0.04362
>10066	0	l8	-0.01059,-0.00804,0.04102,0.00325,0.04168
>10067	0	l1	-0.01092,0.00924,-0.01203,0.00618,0.03083
>10067	0	l2	-0.00377,-0.00417,0.00878,-0.02122,-0.00399
>10067	0	l3	0.02620,0.00588,-0.00525,-0.01492,-0.01301
>10067	0	l4	-0.03057,0.00855,0.01414,-0.00583,-0.00427
>10067	0	l5	0.00132,0.01092,-0.05073,0.00174,0.01769
>10067	0	l6	0.00136,0.02641,0.00398,0.01291,-0.00185
>10067	0	l7	-0.02151,0.01993,-0.00379,0.01497,-0.03373
>10067	0	l8	0.02637,-0.01786,0.02067,-0.00120,-0.02777
>10068	0	l1	0.01489,0.02402,-0.02430,-0.00522,0.00617
>10068	0	l2	-0.00197,0.01637,0.02753,-0.02337,0.00556
>10068	0	l3	0.00762,0.03368,-0.03894,-0.01472,-0.02312
>10068	0	l4	-0.00132,0.03959,0.03444,0.03210,0.00628
>10068	0	l5	-0.02935,0.02865,-0.04501,0.00810,0.00292
>10068	0	l6	-0.02176,0.00715,0.02306,-0.01718,0.00548
>10068	0	l7	0.00797,0.04308,-0.04508,-0.02111,-0.00670
>10068	0	l8	0.02361,0.03738,0.05325,0.02127,-0.00322
>10069	0	l1	0.03830,0.02799,-0.01518,0.00469,-0.00949
>10069	0	l2	0.03822,0.01155,0.01847,0.00239,0.01744
>10069	0	l3	0.03456,0.02984,-0.01627,-0.01037,-0.01671
>10069	0	l4	0.03205,0.04292,0.01577,0.00455,0.00335
>10069	0	l5	0.03098,0.01341,-0.01118,-0.00966,-0.00124
>10069	0	l6	0.02498,-0.00654,-0.00244,-0.00841,-0.00253
>10069	0	l7	0.04662,0.00578,-0.00521,0.00561,-0.00032
>10069	0	l8	0.04931,0.03436,-0.00420,-0.00673,-0.01801
>10070	0	l1	0.02319,-0.00928,0.00653,0.02875,0.00729
>10070	0	l2	0.02159,-0.02451,0.00457,-0.00804,0.00546
>10070	0	l3	0.04209,-0.00964,0.00604,-0.04438,-0.00056
>10070	0	l4	0.03642,-0.01739,0.00134,-0.02651,-0.00444
>10070	0	l5	0.02110,0.00005,0.00301,0.01593,0.00479
>10070	0	l6	0.01821,0.05674,-0.00039,0.04869,-0.00491
>10070	0	l7	0.03251,-0.00229,0.00125,0.04106,-0.00027
>10070	0	l8	0.01329,-0.01398,-0.00444,-0.00707,-0.00132
>10071	0	l1	0.00081,-0.03853,0.02286,0.02756,0.01746
>10071	0	l2	-0.02521,0.00233,0.02474,-0.00543,0.01424
>10071	0	l3	0.00116,-0.04647,0.02434,-0.02265,0.00765
>10071	0	l4	0.02618,0.02195,0.00609,-0.00701,0.00034
>10071	0	l5	0.01098,0.02367,0.01401,0.01078,-0.00527
>10071	0	l6	-0.03605,-0.00163,0.00560,0.01815,-0.00919
>10071	0	l7	-0.02869,0.05989,0.00198,-0.01308,-0.01521
>10071	0	l8	0.04871,-0.09554,0.00712,-0.01947,-0.00725
>10072	0	l1	-0.00707,-0.04108,0.03055,0.00620,-0.01601
>10072	0	l2	-0.00815,0.02851,0.01210,-0.00423,0.02197
>10072	0	l3	-0.02322,-0.03057,0.00104,0.01691,-0.00317
>10072	0	l4	0.02717,0.03509,0.00766,-0.00671,-0.02870
>10072	0	l5	-0.01446,0.00130,0.00179,0.00308,0.02251
>10072	0	l6	-0.00444,-0.04238,0.00551,-0.00389,-0.03364
>10072	0	l7	-0.02730,0.03482,-0.00802,0.02964,-0.00517
>10072	0	l8	0.02474,-0.01749,-0.00993,0.01984,-0.03282
>10073	0	l1	-0.01301,-0.00094,0.03602,-0.00852,0.00599
>10073	0	l2	0.01947,0.00389,0.00388,-0.01707,0.01337
>10073	0	l3	-0.01181,-0.00689,-0.03002,-0.00031,0.01408
>10073	0	l4	0.00370,0.00209,-0.03571,0.00430,-0.03644
>10073	0	l5	0.00419,-0.00543,-0.00640,0.02120,-0.01070
>10073	0	l6	0.01053,-0.00076,-0.00426,0.00701,-0.04311
>10073	0	l7	0.01742,-0.00772,0.00146,-0.00807,-0.03689
>10073	0	l8	0.00424,-0.00840,-0.00969,-0.03155,-0.03511
>10074	0	l1	0.00181,-0.00498,0.02751,0.00229,0.00055
>10074	0	l2	0.00559,-0.01486,0.01900,-0.00371,0.01893
>10074	0	l3	0.01324,0.00774,0.00110,-0.02493,-0.02284
>10074	0	l4	-0.02868,0.00770,0.00698,0.02432,-0.00458
>10074	0	l5	0.01156,-0.01869,-0.02913,-0.01813,-0.01717
>10074	0	l6	0.00659,0.00528,-0.01096,-0.02911,-0.02407
>10074	0	l7	0.00090,0.00970,-0.04167,-0.03800,-0.02516
>10074	0	l8	0.04233,-0.00840,-0.04535,0.00487,-0.00692
>10075	0	l1	0.00322,0.00083,0.01094,0.00134,-0.03008
>10075	0	l2	0.02312,-0.01245,0.01935,-0.00084,0.02553
>10075	0	l3	-0.00736,0.01360,-0.00081,-0.01633,-0.01985
>10075	0	l4	0.00093,0.00191,0.01662,0.00026,-0.00361
>10075	0	l5	0.00248,0.00247,-0.00215,0.00583,-0.00042
>10075	0	l6	-0.00265,-0.00528,-0.00649,-0.01527,0.01533
>10075	0	l7	0.00928,0.02090,-0.02674,0.00640,-0.02937
>10075	0	l8	-0.02804,0.04355,-0.01884,-0.00982,0.04693
>10076	0	l1	-0.01725,-0.03090,-0.00322,0.00729,-0.01660
>10076	0	l2	0.02840,-0.01835,0.00215,0.01958,0.01245
>10076	0	l3	0.00888,0.04032,0.00369,0.00499,-0.01633
>10076	0	l4	0.00161,-0.01509,0.01247,0.01142,0.01521
>10076	0	l5	0.00847,-0.00126,0.00749,0.00845,-0.00151
>10076	0	l6	-0.00148,-0.00261,-0.00758,0.00652,0.00537
>10076	0	l7	0.00090,-0.01333,0.01181,0.00145,-0.00518
>10076	0	l8	-0.00892,0.02573,-0.00702,-0.00975,0.00372
>10077	0	l1	-0.02237,-0.02959,-0.00561,0.01272,-0.00340
>10077	0	l2	0.02380,0.00086,-0.00261,0.00457,-0.01535
>10077	0	l3	-0.00722,-0.01856,0.01273,-0.00546,0.02511
>10077	0	l4	-0.00930,-0.01389,0.00435,-0.02330,0.01408
>10077	0	l5	0.01228,0.02441,0.00300,-0.01579,-0.00028
>10077	0	l6	-0.02380,-0.00785,-0.01283,0.01960,0.00009
>10077	0	l7	0.01797,0.04707,0.00456,0.00162,-0.00930
>10077	0	l8	-0.00262,-0.05356,0.00572,-0.00532,0.02669
>10078	0	l1	-0.00619,0.00329,0.01588,-0.00330,0.01563
>10078	0	l2	-0.00262,0.00752,-0.00370,0.01042,-0.00977
>10078	0	l3	0.00500,-0.02130,0.00599,0.00498,0.01946
>10078	0	l4	-0.00588,-0.02130,0.01394,-0.01787,-0.00275
>10078	0	l5	-0.00398,-0.01930,0.02167,-0.01517,0.01403
>10078	0	l6	0.01653,0.01013,0.00683,-0.01372,0.00486
>10078	0	l7	-0.00560,0.01029,0.00363,-0.03294,-0.01002
>10078	0	l8	0.01597,0.02484,0.01512,0.04162,0.03442
>10079	0	l1	-0.01856,0.01873,0.00905,-0.01198,0.03137
>10079	0	l2	-0.00213,-0.00750,-0.01884,-0.00327,0.01480
>10079	0	l3	0.01092,-0.02367,0.00117,0.00426,0.00464
>10079	0	l4	-0.01439,-0.01946,0.01846,0.00726,-0.02931
>10079	0	l5	-0.00674,-0.02117,0.02778,-0.02298,-0.04462
>10079	0	l6	0.01572,-0.01164,0.01014,-0.01174,-0.05727
>10079	0	l7	-0.02884,0.02601,-0.01528,-0.00311,-0.03371
>10079	0	l8	0.01123,0.03947,0.00172,0.00786,-0.01852
>10080	0	l1	-0.00533,0.02647,0.00114,0.00111,0.02488
>10080	0	l2	-0.00060,0.01160,-0.02001,-0.01073,0.00122
>10080	0	l3	0.00111,0.01364,0.00564,-0.01079,-0.01790
>10080	0	l4	-0.00779,0.00363,-0.00306,0.00365,-0.01003
>10080	0	l5	-0.00563,0.00512,-0.00741,0.01419,-0.00357
>10080	0	l6	0.00950,0.01202,0.00866,0.02977,-0.02268
>10080	0	l7	0.00296,0.00476,0.00965,-0.00422,-0.02547
>10080	0	l8	-0.00366,0.00823,-0.03783,-0.01715,-0.02032
>10081	0	l1	0.01725,0.01419,-0.00020,-0.01573,-0.01375
>10081	0	l2	0.02478,0.01699,0.00345,0.00399,0.00899
>10081	0	l3	0.00509,0.03276,0.01458,-0.00578,-0.02445
>10081	0	l4	-0.02041,-0.00095,-0.00511,-0.00213,0.00625
>10081	0	l5	-0.01363,0.00605,0.00808,0.01210,-0.00024
>10081	0	l6	-0.03518,0.01829,-0.02211,-0.03702,-0.00539
>10081	0	l7	-0.04283,-0.00926,-0.00083,0.03522,-0.00176
>10081	0	l8	-0.01727,-0.00049,-0.00252,-0.01902,-0.01150
>10082	0	l1	-0.00807,-0.00544,-0.00492,0.00523,-0.01395
>10082	0	l2	0.00499,-0.01226,0.00790,-0.01131,-0.00513
>10082	0	l3	0.01137,0.00419,0.01669,-0.02305,0.00401
>10082	0	l4	-0.03345,0.00218,0.00347,0.00142,-0.00150
>10082	0	l5	0.00488,-0.00496,0.00952,0.01752,-0.00836
>10082	0	l6	-0.00924,0.01286,0.01630,-0.01232,-0.01147
>10082	0	l7	-0.01796,-0.01018,0.01979,-0.00334,-0.00700
>10082	0	l8	-0.00736,0.01470,-0.01292,0.02973,0.00326
>10083	0	l1	-0.01339,0.00200,-0.01090,0.00920,0.00215
>10083	0	l2	0.00864,-0.00386,0.00313,-0.04553,-0.00258
>10083	0	l3	-0.00055,0.01257,0.00410,-0.01548,0.01171
>10083	0	l4	-0.00159,0.01672,-0.00523,0.00512,-0.00289
>10083	0	l5	0.00443,-0.00589,0.01708,-0.00951,0.00652
>10083	0	l6	0.00694,0.00526,-0.00732,0.04206,0.00946
>10083	0	l7	0.03998,0.02923,-0.00599,0.01001,-0.02054
>10083	0	l8	-0.02463,-0.03022,-0.00330,-0.06351,0.00793
>10085	0	l1	-0.01634,0.04270,0.00145,0.00728,-0.01552
>10085	0	l2	0.00320,0.06048,0.01542,-0.00417,0.01728
>10085	0	l3	-0.01892,0.00333,-0.01069,0.00292,-0.02737
>10085	0	l4	0.00224,0.04552,-0.00936,0.01061,0.00524
>10085	0	l5	0.01262,0.02527,-0.02314,0.00645,-0.01368
>10085	0	l6	0.00125,0.07302,-0.03310,-0.00124,0.00919
>10085	0	l7	0.00928,0.01836,0.03182,-0.01094,-0.01441
>10085	0	l8	-0.00803,0.05010,0.02799,-0.01046,0.04540
>10086	0	l1	-0.01812,0.00311,0.00545,0.01229,-0.01808
>10086	0	l2	0.00130,0.01351,0.03084,0.00581,0.00581
>10086	0	l3	-0.04036,0.00311,-0.01805,0.00443,-0.00263
>10086	0	l4	0.02058,0.02669,-0.02265,0.01232,0.03458
>10086	0	l5	0.01178,0.00825,-0.00303,0.00988,0.00361
>10086	0	l6	0.00550,-0.01925,-0.04201,0.00682,0.00181
>10086	0	l7	0.00614,0.03160,0.02698,0.01283,0.00231
>10086	0	l8	-0.02448,-0.00017,-0.03801,0.01287,0.02073
>10087	0	l1	-0.00397,-0.02341,-0.01832,0.01909,-0.01281
>10087	0	l2	-0.02071,-0.02104,-0.00010,0.00948,-0.01263
>10087	0	l3	-0.00082,0.01990,-0.00210,0.01955,0.02576
>10087	0	l4	-0.00281,-0.01909,-0.02415,0.03224,-0.00875
>10087	0	l5	-0.00972,-0.02363,0.03281,0.01558,0.00441
>10087	0	l6	-0.00039,0.04052,0.00457,0.02157,0.00764
>10087	0	l7	0.03031,-0.02038,0.00995,0.02445,-0.02417
>10087	0	l8	0.01509,0.00569,0.00342,0.01680,0.01503
>10089	0	l1	0.00398,0.01115,0.00616,-0.00622,0.00781
>10089	0	l2	0.00699,-0.02392,-0.00223,0.00342,-0.00403
>10089	0	l3	0.02959,-0.03274,-0.00472,-0.00398,-0.00097
>10089	0	l4	0.01026,-0.02734,-0.00126,0.00785,0.00536
>10089	0	l5	-0.00148,0.01801,0.00184,-0.00378,0.00161
>10089	0	l6	0.01164,0.03496,0.00252,0.00612,-0.00581
>10089	0	l7	0.04422,0.04590,0.01209,0.01774,-0.00007
>10089	0	l8	-0.00670,-0.04850,0.00079,0.01430,0.00977
>10090	0	l1	-0.00697,-0.01649,-0.00970,0.02189,0.03541
>10090	0	l2	0.02944,-0.01525,0.00870,0.02731,0.00667
>10090	0	l3	-0.01237,-0.00680,-0.00510,0.01645,-0.00224
>10090	0	l4	0.02165,-0.02206,0.00570,0.03107,-0.00266
>10090	0	l5	-0.02288,0.02839,-0.00572,0.01741,-0.01269
>10090	0	l6	0.01328,0.01506,0.01498,0.01733,-0.02504
>10090	0	l7	-0.02705,-0.01549,-0.00861,0.01246,-0.02408
>10090	0	l8	0.02178,0.02822,0.00340,0.00599,-0.02192
